batch_size,degree,gamma,k_fold,lambda,max_iters,num_batches,seed,batch_size,degree,gamma,k_fold,lambda,lasso_norm,logistic_err,max_iters,num_batches,seed,total_loss,w
2500,-2,0.1,4,0.1,2000,1,0,2500,-2,0.1,4,0.1,0.20248303338284118,0.6233422998252959,2000,1,0,0.8258253332081371,0.007559518985551116|0.21581252904666548|-0.0008308322444980538|-0.010423809385132175|0.16715414148678528|-0.018470699980605333|-0.030740245051749503|0.0008065880187200555|0.006994830152018083|-0.004279679493744503|-0.004668695359592495|-0.012802540900501164|-0.01696574311563024|0.012784959244706084|-0.004904432868923428|-0.0051657731946962325|-0.003326772032006424|-0.06802477517644616|-0.020092184709474187|0.006848803085115679|0.013405425968392372|-0.009634006089770799|-0.006145508554274905|-0.00977131953173987|-0.0008956998337011496|-0.006549425216503273|0.09385656644215183|0.008764427075335719|-0.005179563250508562|-0.014657708797205656|-0.026244834015782592|0.008920088230207518|0.0038292100505935203|-0.009973515810038885|-0.013967825245539186|-0.005968368806066389|0.004095063890278288|-0.006965427744321596|-0.00277965175238927|0.005067874283835224|0.008006303093971892|-0.004230122913374568|-0.009186696570672604|0.005622239224231593|-0.005997549691206231|-0.00259973135009557|0.002749575743057781|0.0037437426622075436|-0.005812568634939624|-0.003214965454174051|-0.002826239629462343|0.0029086154697102115|0.01019830196008874|-0.0006023448937165655|0.009810911405600333|0.003636641826669517|0.0013473955754263536|0.006348848972857653|0.002094083762389013|-0.00803248830738687|0.012959951770369793|-0.003422640462657384|-0.007966022948358891|-0.006986728868982313|-0.0013840332014356978|0.0022152998704155196|-0.0032675174515643616|-0.003917642406823163|-0.002694374129594968|0.011142248956917943|0.0051120833274979904|0.0014843653558221856|-0.007776468432265484|0.012907831563578831|0.019328033460934705|-0.008006228858185452|-0.01524868987514484|0.00895435669878861|0.0004408991669699394|-0.00761890328507692|0.003929258605546802|-0.0027362775855510873|-0.01607626697798274|-0.00590644634093926|-0.0006029875829813153|-0.020705876195170177|0.0023590038708870033|-0.019015025122890748|-0.011504035225478559|-0.022017443189430816|0.006750731367874326|0.023293718560315983|0.00960987605270607|0.0016521259265137823|0.014297529310104286|0.00025000716029607156|0.0029319635100100213|0.01815727049738809|0.004975147650184494|-0.004431982350545611|0.025280027783004543|0.0011191165494268771|0.021520552666878946|0.006402678861703729|0.011029578128821518|-0.014190365631932813|-0.007672128576965346|-0.0062710854501094124|-0.008741675553841336|-0.003719382173925905|-0.01072036026647347|-0.006161926841659537|0.003589420662289025|0.004026340547987346|-0.013883983409914903|0.004639063392668945|0.002599057284245306|-0.0007264162092791397|-0.014267792968123442|0.0052002135438680265|-0.008292444589271517|-0.021882514155987062|-0.009414328067226486|-0.006153982494178638|-0.001857832002848607|0.0060379568200692076|0.00486220084402748|-0.024247227246002364|0.0035163581210079023|-0.0035645081288703563|-0.005319128878741572|-0.01204530798297809|-0.007853346922696017|0.009314864212118208|0.0036474135903371563|0.00793633686070553|-0.016562207839259536|0.008105739555334538|0.0021353366409087304|-0.00443416223607596|0.00346878632001992|0.001327606820122595|-0.010222988619328112|0.0005084416062175953|-0.012890783300602206|-0.005272523680380793|-0.004338753377300783|0.005005700255722541|0.0004610475980008615|-0.007098940220953585|-0.0005187898757785428|-0.0028761301123871735|-0.0074968872289054595|-0.006670936958831501|-0.016110488930500908|0.002387485638397477|-0.002000433467742521|0.010550263585137703|-0.008921205246125859|-0.003327416723289593|-0.005616491488509078|0.0013682482155108044|-0.003464658450444774|-0.006242299023350838|-0.018393791084547438|0.0013021365369125662|0.005869639226703107|-0.0012404331607970944|0.008159508575450334|-0.009781020688438708|0.005380056077568718|-0.002999013519594143|0.0018128741564450955|-0.007264624228605151|-0.00810636233437151|-0.006915235570750402|1.857505706063904e-05|-0.0026394634625576466|-0.00021285598992216645|-0.002770201369788606|0.002100142781566403|-0.006030086944786539|0.0007909699919770759|-0.0008538272510637598|-0.009218588470883436|0.007723047310539875|-0.014305551082973492|-0.0003005586641394442|-0.010757200770229541|0.006223317516600947|0.0004149028319568055|0.003958772880553097|-0.005414564625657191|-0.006304804368045038|0.00018542406934556402|0.0024523354467225963|-0.013471078080942306|-0.003194799507076733|0.0004587529986276786|0.0007773192042510747|0.0046319911825569455|-0.027865129605498213|-0.015119036395155775|-0.02204442226478732|0.008324307710092209|0.005226809541057299|0.006871054920746309|0.00188146724020051|-0.010042628611850728|0.0009761718431043169
2500,-2,0.1,4,0.01,2000,1,0,2500,-2,0.1,4,0.01,0.050332224292179824,0.4528563760127689,2000,1,0,0.5031886003049487,0.0018703067655769117|0.5010954842644311|-0.02907466197692217|-0.3101666894250083|0.3649603175646255|-0.051471246084923386|-0.0032768063174258757|-0.2105214659552337|0.11673526866057582|-0.0007922849994432624|-0.005568267199802439|-0.12343184917063929|-0.0019493613546322976|0.0024399765374843573|0.00010550076183093223|-0.3793362415502956|-0.0005557406091818932|-0.6851721222325486|0.05472016254067521|0.0008365275985508455|0.08748609909011969|-0.0008538821420755122|0.004228740951596147|-0.0007957101161289745|-0.004096829349714209|0.00026422280009678916|0.18536792428947585|0.000561369141613261|-0.001310433215218365|-0.0023392069490192438|-0.005236607502335224|-4.3542811307459485e-05|-3.689333777743073e-05|-0.0028343888508009095|0.009629024234351843|-0.0016695627217823078|0.0067202679140334195|-0.0027485130373191813|0.0007287953287171047|0.003249333900114894|0.001991032223033239|0.2314273444345595|-0.07752951580517695|0.0016304467590140454|-0.002108042420321031|-0.018445506606223787|0.0015386522102672957|-0.0005193739768133358|0.0016705795620195955|-0.003946642084051557|0.00010316332202587426|-0.0008177462351238313|0.0029649017239003093|0.0007444228504091266|0.0009738904324289839|-0.00042350388591365525|0.00151989783721192|0.0021122885575838293|0.5696879501225082|0.0014983528113534613|0.0012711871474528377|-0.001249943807265318|0.000756838447881053|-0.0004171690277720184|0.0007456985723772378|-0.00016774128631420488|-0.0012321715746379885|-0.000588152504799599|-0.0006749649390897377|0.004089501724779242|0.00027674132804467893|0.0014481111975755204|0.001127358236221292|-0.00013010388271699185|0.000889550425702372|-0.0011711786099735874|-0.003628987811377991|0.002663627499877663|-0.008305100378489347|0.04381295379125833|-0.00044076328624724666|0.00040151320147412996|0.0075013401705328435|-1.1751041859445004e-05|0.0008646867578463945|-0.0052368433742491245|3.265143163492493e-05|-0.003448035025886439|-0.003839678915966696|-0.004113464164879838|0.0013508538553510486|0.001407468638767612|0.016165505638596884|0.09535938297875227|-0.00199641341587123|0.0013070228670898452|0.0011076250080709487|-0.0011724006382966706|0.0014587599534757027|-0.0011963927458613572|0.24623408036439481|-0.001230467796648329|0.0026054712464538233|0.0007255934711899721|0.001639324876837611|-0.001967243163239241|0.0023969240496096965|0.024849578902873447|-0.003901165551584973|0.0009912987879020607|-0.0013522577354995425|0.0019977442596709597|0.000301419075145979|0.0005058791486953001|-0.0033207276729624894|-0.0007395054396122685|0.03503464104542503|0.0005066752689204682|-0.0018155793307562786|-0.00033402690100159827|-0.0023050250370747114|2.4583550406274274e-06|1.5743971817271758e-05|0.0008729874638588216|0.002114263063730379|-0.0014352966743505307|0.00046879927603122836|-0.0037012811061828046|0.0002702576822747007|-4.162525199100098e-05|-0.00038355475514127973|0.0006202353522326808|-0.0010661018007238215|-0.0004804084196893346|-0.00029508651209472824|0.0022130557050646362|-0.0006078774139050818|-0.00024595163194621964|0.0009140662530362689|0.0007252393676015936|-0.0004159535565828031|0.0022970999753533627|-0.001222576007987396|0.0011848927535667545|0.0010486788153866436|0.0004517610726849821|-0.0002428353598562733|-0.00036961918129322226|0.0006966065233595379|0.0026334610615910965|-0.2113715277151981|0.0009694789623713657|-0.0011895154315039126|-0.0030357315813225798|-0.003333295626668903|-0.0006079651752105718|-0.0010692344211426085|0.0007318641910654337|-3.725955101674817e-05|-0.0003090351874694304|0.013643021202647519|0.0008732370061831662|0.001822061499219499|0.011983231535354147|0.004944016414903986|-0.0018275425098465952|-0.0016234572217690086|-0.00034360688368430996|0.0012913883917622325|-0.0017019725925050124|-0.001341437444683537|-0.0015611055623100892|-0.000340421774347613|-6.787711313207569e-05|0.001327019966205902|-0.0005359303405348093|0.0009325723626003316|0.0004086207145556752|-0.0012719764139782976|-0.001044076835425821|-0.0009145246102976261|3.162052783811241e-05|0.00025421763314750073|-4.071868040263931e-05|0.003474700511077373|0.000481332803164283|0.0024396857772724266|-0.00021404100195747313|0.003542405408523591|0.0003602473826373969|-0.0005106980694579879|-0.0007020713674105224|-0.0007338580027403728|-0.0006955095107308022|-0.0006480182306761366|0.00039992776095025507|-0.0014032126598195862|0.00118139235555063|0.0005336644673751972|0.0010780341885506836|0.0013240876604590176|-0.0017391324762669278|-0.004698929248230953|-0.004361468156829015|4.76589940010923e-05|0.0007794714785294782|0.00083026965814382|0.04243154327119973|0.018251549583882355|0.0018458055173351424
2500,-2,0.1,4,0.001,2000,1,0,2500,-2,0.1,4,0.001,0.011993666827664725,0.42710321591159073,2000,1,0,0.43909688273925546,0.06167968410281478|0.5286454634399368|-0.083933182366984|-0.38695222860327394|0.5671735038156216|-0.23212000550950057|0.002629244129580844|-0.705831278479433|0.3335212718247894|0.010633849695847077|-0.057967467167001185|-0.3532857356431725|-0.0011829049900623275|0.2806820253345313|-0.0023769080611513917|-0.487816250247475|-0.11208406924469545|-0.6644622240348591|0.07861755800309173|0.002848144140523769|0.17171825472748173|3.0376736585850618e-05|0.009045506987483064|-0.1854027727708462|-0.03848421597274829|0.0008787663845076759|0.27767881466204075|0.0032542818070247334|-0.003392003131971067|-0.0002819092621122411|0.006385413086334733|0.002534207389185922|0.004488982693418332|0.0004988174392986911|1.582053030800383e-05|0.0030136149408026896|0.032797476649988194|-0.13166273218685712|0.07588436912028905|0.299108856526088|0.32517100920645914|0.4102910374530809|-0.08235669781042919|0.0005228829743012229|0.008305222208916753|-0.1952734970540773|-0.01790824629394896|-0.00020720841586326067|8.77461389671018e-05|-0.09400755048588905|-2.711080235958947e-05|0.004164390301640398|-0.0049379656160187715|-0.00271535995472759|0.0018358536397433793|0.006232306970190383|0.019323153664924313|-0.0008867998920386968|0.747478275112701|0.0010026039510033994|-0.08270641110569163|-0.00317635238748105|-0.08164645803286898|0.0036321240834050585|0.0011353889955477005|-0.0005303175702429134|-0.007164147297842425|-0.0012929253594215484|-0.0003439279444522668|0.0018529438533336615|-0.00021645110732935096|-0.001453443261029514|-0.05616711588702153|-0.03042226692689824|-0.00850148309787186|-0.0010190695284539085|-0.01344501737363786|-0.007836610820543287|-0.12767860348916288|0.06624138117973646|-0.0007188778265583387|0.0013600475827241548|0.21178864621494756|0.003870998440047373|-0.0013953805752565612|0.13987711113785511|0.0012732421094961647|0.0003268298694686757|-0.22991392697926577|-0.000276526093288505|0.010848354057606672|-0.0043966274551606385|0.12682781939669086|0.3282734549596301|-0.0010346187062437065|0.0030253339575755916|-0.0007892224122499623|-0.008424939859771666|8.009904789694653e-05|-0.000501686958850194|0.5244492422783431|-0.0010281375115343138|-0.0045833233292342|0.09932877561744995|-0.005907584294118215|-0.03295474530482085|0.005833981345249583|0.09318292666943839|-0.007206113704969611|0.0051990501734861146|-0.0024970364436657597|0.03490067362939177|0.002352731792087554|-3.251963809520271e-05|0.018732323598910083|-0.008771391120332574|0.04833475831358168|0.08028948873052418|-0.005117582422307363|0.0018973616741040874|-0.0014404900579710837|-0.017743788112353515|-0.0024065343368507323|-0.001994246354867036|0.0021457365835848494|-0.0018816775047227848|-8.182151956895247e-05|-0.00047236738781538377|0.0001320835352107227|-0.00015760378855229256|0.041318133258645126|0.0038765915225776795|-0.004501703757454848|-0.001976956656593659|-0.0014413054215762315|-0.002943072748345046|0.003946799304569646|0.000520985870762219|-0.0002865672874843792|-0.005866176706924401|-0.004703706914255191|0.0017926804673406348|-0.055184578898438454|0.0004295085700966178|0.167114646056978|0.003071531008600043|0.00013352481887271258|0.02541720417104479|0.001523249166716368|0.00022506525493281204|-0.19313442976785455|-0.0002572074041012844|-0.00201329311469348|-0.009835635542798175|-0.003186245714961109|-0.00045764667889275996|0.0032752239006776747|-0.06736702095641682|-0.0008706902648593398|0.0024532722594782937|0.030556634053090906|0.004502568115393516|-0.00023886448772417665|0.05641389066170719|0.003106562047488671|0.0034886426427580236|0.0011284839797229382|-0.16061134434986976|0.0008739838201595108|-0.0012616065987684382|-0.006705977125111428|-0.0015624655447146838|-0.0027549121366493103|-0.003492439323219291|-0.0013570892218114296|-5.030981022192168e-05|0.004592032180433215|0.0012094180196295487|-0.04179068611133863|-0.0007428507532270516|-0.0030117387683278206|-0.00242827699295749|-0.0004573921434915981|0.003874602156551133|0.0014508078206459845|0.0014871953333342707|0.0015729986532600727|0.022548932488596296|0.017429567199606318|0.00010148046425828328|2.7490055525079132e-06|-0.0023724995192961036|-0.0016869441395207184|-0.000877391919543306|-0.0016228190210166357|-9.361168334465317e-05|0.0001297982976788786|-2.307615003357803e-05|-0.0030025112117915928|-3.9729361097771976e-05|0.0004886946040078572|0.00580617013276385|0.011843323511198413|0.004405380156628708|0.0010986420206438713|-0.006963904445371609|-0.0012208572474923737|0.17386382561364794|0.0053838196767325985|0.06008655650193382
2500,-2,0.01,4,0.1,2000,1,0,2500,-2,0.01,4,0.1,0.07898856999432102,0.5858558833401043,2000,1,0,0.6648444533344253,0.0002276718728146508|0.2195939826512766|0.0011098434376126563|0.00026695904916134523|0.16410850196842836|-0.0012671095000733657|-0.0011428050317201129|0.00030433208658702676|0.033975593291889095|-0.0004483050843851216|0.0005685205318201451|-0.001350486663684544|0.00030130626119370587|0.0001353315813913657|0.0013744053776880763|-0.0014307424872750853|0.0003396841406790207|-0.07698516792404017|0.0001195954918964486|-0.0003835262042151872|0.04748645673370349|-0.0001678149363401975|0.0017715139478983095|-0.00046128349853849916|0.0012079125424376178|0.0008178171170576036|0.1263116941087613|0.0008224405297512066|0.0005569673978255661|0.00038709489019296756|3.8271978314908725e-05|-1.3705865322160963e-05|0.001140909509785895|-2.1095390848232956e-05|0.0014912878000734977|-0.0011472555726424975|0.00026411338076736914|0.0005197864133146492|7.221002429684618e-05|0.0008392887233732672|-0.00045494690784740675|-0.00045109762525476216|-0.001319155232545017|-0.0011322588605359655|0.0006052254395224632|0.0003153398109461069|-0.0004277606670983125|-0.000993994373154701|0.000682344711619174|-9.678888915105432e-05|-0.0009695235081678276|-0.0006026960925234394|0.0003924184985705056|-0.00025400528184122545|-1.9465097266410615e-05|-5.3797098117705e-05|-0.001106569362174454|-9.702447990953672e-05|0.00036383670691136617|-0.000276882954149343|0.0005824646295776891|-0.00031890216696634237|7.416610322658339e-05|0.0006828594780882671|-0.0001894976755224977|-0.0004432445348052362|0.0005354255770333153|-0.0002790590639816392|-0.0006314511657160955|-0.00014808828708670065|-0.00058772820815118|0.00014914686897616334|-0.0004955644346272155|-0.0008126465710350989|0.00017617984096914246|9.318913907202541e-05|0.0006721977256656247|0.0010569711082172577|-0.0002914887982638021|-0.0002551209607593594|0.0006386853481655665|-0.0003588906450572093|0.0010904062568930272|0.0007370070114796284|-0.00041454912526891347|-0.0013856665251518751|0.0007125060270123549|0.000149568198459528|-0.00019584401395925696|-0.0006691506162649268|-0.0005263556702916565|-0.0006689291161007473|-0.00031223554357137|-0.0004421674143098729|0.00025008077983008415|0.00011038512547631202|0.0005107566630422644|0.000909327657764835|-0.0003482805413403228|-0.00020852507185077748|0.0003598716437597086|-0.0008238130154000255|0.0009036927656525025|-0.000737627164536107|0.0001424386791105492|-0.00016414264500749494|-0.0007749884948682838|0.0009388163282245581|0.00039663736148519673|0.00015649813164556005|-0.00035231106872132866|-7.935496798828264e-05|-0.00010211212922500647|-3.978037494595894e-05|-2.189839548916259e-05|-0.0009341711190807378|0.0005239214247213029|0.00047573964445084727|0.0012283514793892897|0.0011220673327131288|0.000659865245359813|-4.338490284250935e-05|-7.387514652082091e-05|-0.0010084647575219492|0.0008384142494804088|0.0002920793422279428|-0.0007350781072366967|-0.0013055211074961418|0.0009268494413032561|-8.200200052801759e-05|0.0012808328259298718|-0.0003771886351656057|0.0008810693548953176|-0.0005158508459485625|0.0009155850376803596|0.00023072514518396347|0.0011531838876316072|-0.0002788212818531897|0.0008229558527459892|-0.00010142107989505756|-0.0002545290777167477|-0.0006133937821618581|-8.993730931232077e-05|-1.131365307443339e-05|-0.0007557512657437137|0.0007989197628267329|-0.0007402429929698922|0.0004101212399064536|-0.0006097312996551799|0.0008651054881386506|0.00013915329588213177|8.573074691852714e-05|0.0009922409662592837|-0.0004585737073239368|0.00018597478699094365|0.00023402782071090726|-0.0004924306388101069|0.0005098293706321227|0.0006755581435097029|-0.0006177570961861761|-0.0005753573605188697|0.0006199403574173634|0.0004732849351182215|0.0004955476413734262|-0.00021771962308134607|-0.0009868426475615841|0.0003588777870173563|-0.00010581430042630436|-0.0003241663486353765|-0.0003243875452209454|0.0008460762655777487|-0.0001492071513117943|0.00023447795085425652|0.0003421474748859663|0.000952696563654265|-6.94589078314939e-05|-0.00021250825869304152|-0.0006048864554010642|-0.0006263710926511631|0.0008405556944187356|0.0008433044351047236|-0.0002268696567972108|-0.0005997868646710062|-0.00034824621017769293|0.0005340858157568582|-0.0003685043567779523|0.00022760613526897375|-4.425999895627333e-05|0.0010719200315166652|0.0007000765323162196|0.0004615960605311312|-0.0007515365533115937|-0.00027130773904572776|0.0008253158862341853|0.0007040483095281558|0.00036209324068308584|-0.0014551469196871741|-0.0008041987050112239|-0.0006002316215304147|0.0006116392494559806|-8.58498210005072e-05|-0.00013798684226234168|0.00024628631743198995|0.0003723775351908019|-0.0004611755277030688|0.0005821363605037041|0.0003288984920272091|0.00099174656954437|0.0002615153965813043|0.001300105180947301
2500,-2,0.01,4,0.01,2000,1,0,2500,-2,0.01,4,0.01,0.044470491249235904,0.4585652776568025,2000,1,0,0.5030357689060384,0.00021896304697244454|0.48477365036908626|-0.04922393950797183|-0.22475837122121411|0.34423983454137486|-0.1131984135654774|-8.076162097226655e-05|-0.20793975046503868|0.19568780272944633|0.00013306783616656592|-7.105779867452579e-05|-0.14226914401533527|6.808188138716505e-05|0.13821166154660275|-0.0010622584077033266|-0.30094523043759935|-8.600859096772554e-07|-0.43776927564639323|0.009983104619441465|9.789493838254502e-05|0.0985369848735185|2.569972954629551e-06|0.0003441485581721572|-0.05060319971049101|-0.0019192245223389822|5.292241481087256e-05|0.18362499537212482|2.464651485626457e-05|6.414988667629207e-06|-0.00011109666956251473|-0.0001754015892319249|8.368084959778894e-05|0.00012091102597685201|3.459451488570958e-05|0.029315669269005164|0.00014680989442360557|0.03394084687081603|-0.015341049301614212|0.015565379973858763|0.03320470029574038|1.0071593062349683e-05|0.179739827587942|-0.08144755866759154|-1.9044457234881314e-05|-0.0003146568573403747|-0.06543193697412408|-8.411572595072128e-05|-3.940920182854273e-05|0.0001306319824695833|-0.0005799077791629773|-0.0001249431147011587|-7.946596391263391e-05|0.0002629427047751916|-5.614839754530877e-06|-6.115059727865833e-05|-0.0001791019064136474|-9.712541120751116e-05|5.22878884176844e-05|0.34593515393796315|7.652735055521589e-05|-5.703715619368864e-05|1.3117503879985455e-06|-5.831668775636858e-05|0.00010120159742944785|-4.110916817580457e-05|-6.851422672343645e-05|-0.00032710736200265836|5.7609371787114946e-05|-7.546704662017307e-05|0.015013757587508825|-6.887431015672728e-05|7.760533407387822e-05|-5.604709632358767e-05|-3.8783078312475555e-05|1.3526710153873904e-05|-2.127652564793553e-05|-2.404972436274817e-05|0.00021506897483244752|-0.026547661719028098|0.04446383195323733|-8.779632685172041e-05|3.0606150107764283e-05|0.0004977559301736679|-0.00015481121847140186|0.0001142692841251115|-0.00017509711819578745|4.262449969591586e-05|5.439678128125937e-05|2.306371259169704e-05|4.517952035024909e-05|0.00017597069186180847|-1.4737824940664713e-05|0.02755418398415597|0.056027643019041576|-0.00018303002096709597|9.37807907755321e-05|-2.2301857453574508e-05|0.015157797127347928|0.00017627235817233518|-0.0001153790065404034|0.20098891359528628|-9.088832265012672e-05|0.0001618048952085503|5.840638820594372e-05|-4.329362298178093e-05|-5.0016389426842204e-05|0.0003333597254567657|0.011832960537076284|-0.000252478721620288|0.00019129770013644724|7.180096415538675e-07|0.00018647681972200851|2.99498086865713e-05|5.96233040867545e-05|-0.000106947294341741|0.00010114244515150965|0.025314180114088626|0.006725636918723517|4.573370507768667e-05|-6.940088222787355e-05|7.321705374250322e-06|0.0007617640724127976|-8.065652298884056e-05|-1.3044816939522641e-05|0.00029168361012147043|-0.00016549279451838462|0.00013607082778061892|-0.00018151803793656047|0.00014308049053888395|5.2543669247611364e-05|0.00016180668623543012|0.00019169090620668115|1.8624473139509766e-05|-0.00016634186763421973|-4.990898773078292e-05|8.768600324960344e-05|-0.0011534656370377249|-6.230872849841002e-06|6.838966477493672e-05|0.0001741161715969319|4.922366870752013e-05|0.00012550400321411585|-0.0036964834188519436|4.7234386173547704e-05|0.00010392045704516457|2.5985693016239802e-05|2.806897499888316e-05|-2.3288613645726055e-05|1.866988181524251e-05|0.00025291675784387294|-0.1183112832587705|0.00016565010234919654|6.934630616979194e-05|-0.0005177632431270434|-0.0001270203105691615|-8.983351077176266e-05|-0.00014633125815744584|8.913294239007353e-05|3.472971766493794e-05|6.972101128232205e-05|0.011968905308734148|-1.2694595721890787e-06|0.0006430946612911964|0.0006340416916073334|0.009853225613700395|-9.748922385930913e-05|-0.00016762533065634193|8.497850585945403e-05|4.714911415883099e-05|-8.73685633992057e-05|-0.00013964029925009292|-0.00015947502456152123|-5.695256584238787e-05|-5.738788401404465e-05|2.1818244440260524e-05|-2.03626412827064e-05|-7.990307819385893e-06|2.7206522156648394e-05|-0.00028636168955301446|-6.454775299984534e-06|1.145714559593755e-05|-2.165232064900877e-05|-0.0001217488844348438|0.00012137072698251082|0.0002722559584262673|9.788079159397741e-05|0.00039145903680921554|1.7180393789539952e-05|0.0003290339123663169|-5.923308669907985e-05|-0.0001443339637448752|-5.079582473048333e-06|-7.05268298357334e-05|-0.0001878505321342397|-2.5871706088504838e-05|-2.7428145254652147e-05|-0.026236209238064398|0.00013740110915651634|-4.419397461063471e-05|5.454163238427607e-05|6.616276285238968e-05|-8.288944657973188e-05|-0.00011396758495835118|-0.00016670994662364364|6.952095139362317e-05|3.5002776623818994e-05|0.00012121191538717169|0.02386973014982968|0.02785135592528882|0.0002956551336751171
2500,-2,0.01,4,0.001,2000,1,0,2500,-2,0.01,4,0.001,0.008507041762874748,0.4378338347335558,2000,1,0,0.44634087649643056,0.08408754739228329|0.5049168766803407|-0.11586627790875349|-0.3022530510636735|0.4065612739143372|-0.12241300590035815|-0.0053625350354027665|-0.34990120608538355|0.2978911670521885|0.04387126329405939|-0.05653467968476051|-0.18787346290488108|-0.02215012185846424|0.2779742880449506|-0.0012216172471475597|-0.33033206001594295|-0.12449554046708179|-0.45548182781873087|0.030679201555444683|0.0004190159797956169|0.13021575174349992|2.2739604624290766e-05|0.04124568263521901|-0.11557807329628846|-0.021935637725652313|5.629667919550163e-05|0.2143863177716173|0.0003244342150081505|0.037415531290628974|0.02463372965706073|0.024532200218942216|0.00020339276136348213|0.023126887065902376|-0.07603785079897568|0.02415768449969733|-0.0424766983710363|0.07435138914734579|-0.08574397024157404|0.046088090610161156|0.1577243281343429|0.06151543918260786|0.26506608021330447|-0.07651118193896059|0.007785793063017874|0.0019259363820213432|-0.12995278720258158|-0.007713985366394134|0.002458856691735441|-8.716785050170083e-05|-0.02673994577262095|0.00010526667564186044|0.0005709559862804839|0.009799886614384|-0.0006451309727595284|0.014006830912533817|0.012158077324692769|0.018652382275417056|-0.03077519594606585|0.42450832398082283|3.1452218822361174e-05|-0.04566621905934493|5.505248663019682e-05|-0.015337418906751821|0.025265831677242532|0.00014908405893724187|-0.00022126446163475135|-0.00903819663190461|-4.991092960354926e-05|4.208873322632305e-05|0.08357876341498277|2.1427711692617562e-05|-0.03990107647248921|-0.04087784936247869|-0.054995072263595346|0.028737547919815153|0.010462426308698198|-0.0019698057306182445|0.0124339938480913|-0.0856321935185281|0.07066453180516066|0.0008463332061964941|0.00010878990175332998|0.08643348620186088|0.001290349110673794|-0.00019147575298911218|0.012848997903682005|0.00011599724346082697|-0.00027665734262175056|-0.08317824706454796|-0.005583601513067241|0.02186226565627977|0.047178520286216136|0.06718724289161494|0.10881915596043741|0.008563354368604078|0.0002766271489325067|-5.4322012077906925e-05|0.0755770788610079|-0.00013087394535264642|-4.193783275670237e-05|0.2557094198785594|-0.00011521695652155787|0.011010697626172123|0.05377592990945806|0.011460042924633393|-0.008664929383650004|0.006789114387722024|0.05999518862045493|-0.011596802794682453|0.0008800971271214658|-0.0006132626145829893|0.011375905760145478|0.005462528318401632|3.879764423701354e-05|0.003628352268912889|-0.0016817230926180783|0.040867618444478046|0.06351349107184849|-0.00022207373588948058|0.0023090830194076564|-0.00022426542182219197|-0.0028566193506770416|0.0002562930959084681|-0.00044361965109998656|8.58395696846895e-05|0.00047789666785613515|-2.413116241277663e-06|-2.2151715818136697e-05|-0.00010112921429578401|-0.00206444326335462|0.022279407646517698|0.01039571049873359|-0.024488269939489316|0.03498598894630927|-9.295416324397963e-05|-0.0008755645514738354|0.0014119035947630335|0.00015341223700878615|0.0001647310163577357|-0.00017524896330927482|-0.0009663252821464691|0.00016555902501680814|-0.04910074655046664|-7.43407356125128e-05|0.05814127731203069|0.0005301050807047835|-3.8850701199699835e-05|0.003889505637577928|0.00583275641489452|3.7196400151852816e-06|-0.14423629317368544|-0.00023225641068520087|-6.698701665470267e-05|-0.05366096024383135|-0.009924863497801204|-4.546590825533055e-05|0.0009439877382070486|0.005499469185626396|0.0003367323458255074|0.00556643130369228|0.018768486768218486|0.0009309087214898136|-0.00022474795019210265|0.04582176413170237|0.02177192098456517|0.00045916105767276926|0.0019345814895318837|-0.046626185329491254|9.039920684208614e-05|-5.81362167207353e-05|-0.0018943405601490654|0.00019159521465482064|3.9049359930215296e-05|5.0356093909381645e-05|-0.0004756509534375667|6.127163127280713e-05|0.05463611911516117|6.031730215386112e-05|-0.06717359135328975|-0.00020516581765125244|-0.000591268164558229|-0.0005275155776055701|0.0006732703289338392|0.0007279371355872095|0.0057694759386925235|0.00013438013816906652|0.0037176766811883185|0.00044968917781148046|0.031083709391354717|-9.86604814260704e-05|0.00018358311332509493|-0.0011322687800886853|0.0003335054122483691|0.0015554139483119783|0.00017178596662593336|-3.680467592261123e-05|-0.06572457147976835|7.897882738193524e-05|-0.00027722367052030844|7.900290542854236e-07|-0.00017273455122697446|0.006409309016311371|-0.04166117907167428|0.005426832792035689|2.4060590270967274e-05|-0.004312744166134322|-0.0002692619505649943|0.07300840871702426|0.03602113282795587|0.037006672088058495
